Patent_code,ID1,ID2,ID3,ID4,ID5,ID6,ID7
B65D3/00,C4164,C11587,C13706,C14434,,,
B65D3/02,C4164,C11587,C13706,C14434,,,
B65D3/04,C4164,C11587,C13706,C14434,,,
B65D3/06,C4164,C11587,C13706,C14434,,,
B65D3/08,C4164,C11587,C13706,C14434,,,
B65D3/10,C4164,C11587,C13706,C14434,,,
B65D3/12,C4164,C11587,C13706,C14434,C14301,,
B65D3/14,C4164,C11587,C13706,C14434,,,
B65D3/16,C4164,C11587,C13706,C14434,,,
B65D3/18,C4164,C11587,C13706,C14434,,,
B65D3/20,C4164,C11587,C13706,C14434,,,
B65D3/22,C4164,C11587,C13706,C14434,C9121,,
B65D3/24,C4164,C11587,C13706,,,,
B65D3/26,C4164,C11587,C13706,C11267,,,
B65D3/28,C4164,C11587,C13706,,,,
B65D3/30,C4164,C11587,C13706,C15268,,,
B65D5/00,C4164,C11587,C13706,,,,
B65D5/02,C4164,C11587,C13706,C14435,C16493,,
B65D5/04,C4164,C11587,C13706,C14435,C16493,,
B65D5/06,C4164,C11587,C13706,C14435,C16493,C3841,
B65D5/08,C4164,C11587,C13706,C14435,C16493,C3841,
B65D5/10,C4164,C11587,C13706,C14435,C16493,C3841,
B65D5/12,C4164,C11587,C13706,C14435,C16493,C3841,
B65D5/14,C4164,C11587,C13706,C14435,C16493,C3841,
B65D5/16,C4164,C11587,C13706,C14435,C16493,C11267,
B65D5/18,C4164,C11587,C13706,C14435,,,
B65D5/20,C4164,C11587,C13706,C16308,,,
B65D5/22,C4164,C11587,C13706,C16308,,,
B65D5/24,C4164,C11587,C13706,C16308,,,
B65D5/26,C4164,C11587,C13706,C16308,,,
B65D5/28,C4164,C11587,C13706,C16308,,,
B65D5/30,C4164,C11587,C13706,C16308,,,
B65D5/32,C4164,C11587,C13706,C16308,,,
B65D5/34,C4164,C11587,C13706,C16308,,,
B65D5/35,C4164,C11587,C13706,C16308,C9326,,
B65D5/355,C4164,C11587,C13706,C16308,C14615,,
B65D5/36,C4164,C11587,C13706,C16308,C14435,,
B65D5/38,C4164,C11587,C13706,C14434,,,
B65D5/40,C4164,C11587,C13706,C14434,C9463,,
B65D5/42,C4164,C11587,C13706,C14435,,,
B65D5/43,C4164,C11587,C13706,C14435,C15681,,
B65D5/44,C4164,C11587,C13706,C14435,,,
B65D5/46,C4164,C11587,C13706,C14435,,,
B65D5/462,C4164,C11587,C13706,C14435,,,
B65D5/465,C4164,C11587,C13706,C14435,,,
B65D5/468,C4164,C11587,C13706,C14435,,,
B65D5/472,C4164,C11587,C13706,C14435,C10094,,
B65D5/475,C4164,C11587,C13706,C14435,C12382,,
B65D5/478,C4164,C11587,C13706,C14435,,,
B65D5/48,C4164,C11587,C13706,C14435,,,
B65D5/4805,C4164,C11587,C13706,C14435,,,
B65D5/481,C4164,C11587,C13706,C14435,,,
B65D5/482,C4164,C11587,C13706,C14435,,,
B65D5/483,C16493,C11587,C13706,C14435,,,
B65D5/484,C16308,C11587,C13706,C14435,,,
B65D5/485,C4164,C11587,C13706,C14435,,,
B65D5/486,C16493,C11587,C13706,C14435,,,
B65D5/487,C16493,C11587,C13706,C14435,,,
B65D5/488,C16308,C11587,C13706,C14435,,,
B65D5/489,C4164,C11587,C13706,C14435,C4588,,
B65D5/49,C4164,C11587,C13706,C14435,,,
B65D5/491,C4164,C11587,C13706,C14435,,,
B65D5/492,C4164,C11587,C13706,C14435,,,
B65D5/493,C4164,C11587,C13706,C14435,,,
B65D5/494,C4164,C11587,C13706,C14435,C4588,,
B65D5/495,C4164,C11587,C13706,C14435,,,
B65D5/496,C4164,C11587,C13706,C14435,,,
B65D5/497,C4164,C11587,C13706,C14435,C4588,,
B65D5/498,C4164,C11587,C13706,C14435,,,
B65D5/499,C4164,C11587,C13706,C14435,,,
B65D5/50,C4164,C11587,C13706,C14435,,,
B65D5/52,C4164,C11587,C13706,C14435,,,
B65D5/54,C4164,C11587,C13706,C14435,C11267,,
B65D5/56,C4164,C11587,C13706,C14435,C3879,,
B65D5/58,C4164,C11587,C13706,C14435,,,
B65D5/60,C4164,C11587,C13706,C14435,,,
B65D5/62,C4164,C11587,C13706,C14435,C3879,,
B65D5/63,C4164,C11587,C13706,C14435,C11267,,
B65D5/64,C4164,C11587,C13706,C14435,C9326,,
B65D5/66,C4164,C11587,C13706,C14435,C9326,,
B65D5/68,C4164,C11587,C13706,C14435,C9326,,
B65D5/70,C4164,C11587,C13706,C14435,C11267,,
B65D5/72,C4164,C11587,C13706,C14435,C11267,,
B65D5/74,C4164,C11587,C13706,C14435,C11267,,
B65D5/76,C4164,C11587,C13706,C14435,C11267,,
B65D6/00,C4164,C13706,C11481,,,,
B65D6/02,C4164,C13706,C11481,C14434,,,
B65D6/04,C16308,C13706,C11481,,,,
B65D6/06,C4164,C13706,C11481,C14434,,,
B65D6/08,C4164,C13706,C11481,C15357,,,
B65D6/10,C4164,C13706,C11481,C15357,,,
B65D6/12,C4164,C13706,C11481,C15357,,,
B65D6/14,C4164,C13706,C9121,,,,
B65D6/16,C4164,C13706,C11481,,,,
B65D6/18,C4164,C13706,C11481,,,,
B65D6/20,C4164,C13706,C11481,,,,
B65D6/22,C4164,C13706,C11481,,,,
B65D6/24,C4164,C13706,C11481,,,,
B65D6/26,C4164,C13706,C11481,,,,
B65D6/28,C4164,C13706,C11481,,,,
B65D6/30,C4164,C13706,C11481,C12791,,,
B65D6/32,C4164,C13706,C11481,C12791,,,
B65D6/34,C4164,C13706,C11481,C15268,,,
B65D6/36,C4164,C13706,C11481,C15268,,,
B65D6/38,C4164,C13706,C11481,C15268,C14434,,
B65D6/40,C4164,C13706,C11481,C11267,,,
B65D8/00,C4164,C13706,C11481,C14434,,,
B65D8/02,C4164,C13706,C11481,C14434,C11267,,
B65D8/04,C4164,C13706,C11481,C14434,C15357,,
B65D8/06,C4164,C13706,C11481,C14434,C15357,,
B65D8/08,C4164,C13706,C11481,C14434,C15357,C15268,
B65D8/10,C4164,C13706,C11481,C14434,C15357,C15268,
B65D8/12,C4164,C13706,C11481,C14434,C15357,C15268,
B65D8/14,C4164,C13706,C11481,C14434,C15357,,
B65D8/16,C4164,C13706,C9121,C14434,C15357,,
B65D8/18,C4164,C13706,C11481,C14434,C15357,,
B65D8/20,C4164,C13706,C11481,C14434,C15357,C12791,
B65D8/22,C4164,C13706,C11481,C14434,C15357,C12791,
B65D13/00,C4164,C13706,C11481,,,,
B65D13/02,C4164,C13706,C7102,C3282,,,
B65D17/00,C4164,C13706,C11267,C4588,,,
B65D17/28,C4164,C13706,C11267,C4588,,,
B65D17/30,C4164,C13706,C11267,C4588,C5828,,
B65D17/32,C4164,C13706,C11267,C4588,,,
B65D17/34,C4164,C13706,C11267,C4588,,,
B65D17/347,C4164,C13706,C11267,C4588,,,
B65D17/353,C4164,C13706,C11267,C4588,,,
B65D17/36,C4164,C13706,C11267,C4588,C5828,,
B65D17/38,C4164,C13706,C11267,C4588,C5828,,
B65D17/40,C4164,C13706,C11267,C4588,,,
B65D17/42,C4164,C13706,C11267,C4588,C5828,,
B65D17/44,C4164,C13706,C11267,C4588,C5828,C3841,
B65D17/46,C4164,C13706,C11267,C4588,,,
B65D17/48,C4164,C13706,C11267,C4588,,,
B65D17/50,C4164,C13706,C11267,C4588,C3841,,
B65D17/52,C4164,C13706,C11267,C4588,C5828,C12791,
B65D19/00,C11531,,,,,,
B65D19/02,C11531,,,,,,
B65D19/04,C11531,C10558,,,,,
B65D19/06,C11531,,,,,,
B65D19/08,C11531,C10094,,,,,
B65D19/10,C11531,C10094,C15357,,,,
B65D19/12,C11531,,,,,,
B65D19/14,C11531,C17180,,,,,
B65D19/16,C11531,,,,,,
B65D19/18,C11531,C12382,,,,,
B65D19/20,C11531,C11587,,,,,
B65D19/22,C11531,C13706,,,,,
B65D19/24,C11531,C13706,C10558,,,,
B65D19/26,C11531,C13706,,,,,
B65D19/28,C11531,C13706,C10094,,,,
B65D19/30,C11531,C13706,C10094,C15357,,,
B65D19/31,C11531,C13706,C17180,,,,
B65D19/32,C11531,C13706,C12382,,,,
B65D19/34,C11531,C13706,C11587,,,,
B65D19/36,C11531,,,,,,
B65D19/38,C11531,C5828,,,,,
B65D19/40,C11531,C5828,C15544,,,,
B65D19/42,C11531,C5828,C15544,,,,
B65D19/44,C11531,C5828,,,,,
B65D21/00,C4164,C7650,C12181,,,,
B65D21/02,C4164,C7650,C14434,C5828,,,
B65D21/024,C4164,C7650,C14434,C5828,,,
B65D21/028,C4164,C7650,C14434,C5828,,,
B65D21/032,C4164,C15101,C14434,C5828,,,
B65D21/036,C4164,C15101,C3841,,,,
B65D21/04,C4164,C7650,C11267,,,,
B65D21/06,C4164,C7650,C11267,,,,
B65D21/08,C4164,C12181,,,,,
B65D23/00,C4164,,,,,,
B65D23/02,C4164,C3879,C11481,,,,
B65D23/04,C4164,C10383,C6410,,,,
B65D23/06,C4164,,,,,,
B65D23/08,C4164,C11481,C3879,,,,
B65D23/10,C4164,,,,,,
B65D23/12,C4164,,,,,,
B65D23/14,C4164,C8958,,,,,
B65D23/16,C4164,C15958,,,,,
B65D25/00,C4164,C13706,,,,,
B65D25/02,C4164,C13706,,,,,
B65D25/04,C4164,C13706,,,,,
B65D25/06,C4164,C13706,,,,,
B65D25/08,C4164,C13706,,,,,
B65D25/10,C4164,C13706,,,,,
B65D25/14,C4164,C13706,C3879,C11481,,,
B65D25/16,C4164,C13706,C11481,,,,
B65D25/18,C4164,C13706,C11481,,,,
B65D25/20,C4164,C13706,,,,,
B65D25/22,C4164,C13706,C7650,,,,
B65D25/24,C4164,C13706,C15544,,,,
B65D25/26,C4164,C13706,,,,,
B65D25/28,C4164,C13706,,,,,
B65D25/30,C4164,C13706,,,,,
B65D25/32,C4164,C13706,,,,,
B65D25/34,C4164,C13706,C11481,C3879,,,
B65D25/36,C4164,C13706,C11481,C3879,,,
B65D25/38,C4164,C13706,C5227,,,,
B65D25/40,C4164,C13706,C5227,,,,
B65D25/42,C4164,C13706,C5227,,,,
B65D25/44,C4164,C13706,C5227,,,,
B65D25/46,C4164,C13706,C5227,,,,
B65D25/48,C4164,C13706,C5227,,,,
B65D25/50,C4164,C13706,C5227,,,,
B65D25/52,C4164,C13706,C5227,,,,
B65D25/54,C4164,C13706,C11267,,,,
B65D25/56,C4164,C13706,C11267,C6931,,,
B65D27/00,C6387,C14434,,,,,
B65D27/02,C6387,C14434,C15210,,,,
B65D27/04,C6387,C14434,C11267,,,,
B65D27/06,C6387,C14434,C194090,,,,
B65D27/08,C6387,C14434,,,,,
B65D27/10,C6387,C14434,,,,,
B65D27/12,C6387,C14434,C3841,,,,
B65D27/14,C6387,C14434,C3841,C488,,,
B65D27/16,C6387,C14434,C3841,C488,C12742,,
B65D27/18,C6387,C14434,C3841,C488,C7706,,
B65D27/20,C6387,C14434,C3841,,,,
B65D27/22,C6387,C14434,C3841,,,,
B65D27/24,C6387,C14434,C3841,,,,
B65D27/26,C6387,C14434,C3841,C10094,C4874,,
B65D27/28,C6387,C14434,C3841,,,,
B65D27/30,C6387,C14434,C15680,,,,
B65D27/32,C6387,C14434,C11267,,,,
B65D27/34,C6387,C14434,C11267,,,,
B65D27/36,C6387,C14434,C11267,,,,
B65D27/38,C6387,C14434,C11267,,,,
B65D30/00,C1718,,,,,,
B65D30/02,C1718,C11481,,,,,
B65D30/04,C1718,C11481,,,,,
B65D30/06,C1718,C11481,,,,,
B65D30/08,C1718,C9121,,,,,
B65D30/10,C1718,C14434,C15357,,,,
B65D30/12,C1718,C14434,C15357,,,,
B65D30/14,C1718,C14434,C15357,,,,
B65D30/16,C1718,C13706,C15357,,,,
B65D30/18,C1718,C14434,C15357,,,,
B65D30/20,C1718,C14434,C15357,,,,
B65D30/22,C1718,C14434,C15357,,,,
B65D30/24,C1718,C16710,,,,,
B65D30/26,C1718,C16710,C15357,,,,
B65D30/28,C1718,C14434,,,,,
B65D33/00,C1718,,,,,,
B65D33/01,C1718,C16782,,,,,
B65D33/02,C1718,C15357,C15210,,,,
B65D33/04,C1718,C11267,,,,,
B65D33/06,C1718,,,,,,
B65D33/08,C1718,,,,,,
B65D33/10,C1718,C11481,,,,,
B65D33/12,C1718,C11481,,,,,
B65D33/14,C1718,C7650,,,,,
B65D33/16,C1718,C11267,C3841,,,,
B65D33/17,C1718,C11267,C3841,,,,
B65D33/18,C1718,C11267,C3841,C488,,,
B65D33/20,C1718,C11267,C3841,C488,C12742,,
B65D33/22,C1718,C11267,C3841,C488,C7706,,
B65D33/24,C1718,C11267,C3841,,,,
B65D33/25,C1718,C11267,C3841,,,,
B65D33/26,C1718,C11267,C3841,,,,
B65D33/28,C1718,C11267,C3841,,,,
B65D33/30,C1718,C11267,C3841,C10094,C4874,,
B65D33/32,C1718,C11267,C3841,C10094,,,
B65D33/34,C1718,C11267,C15680,,,,
B65D33/36,C1718,C11267,C3841,C5227,,,
B65D33/38,C1718,C11267,C3841,C5227,,,
B65D35/00,C16493,C4874,C7865,,,,
B65D35/02,C16493,C4874,,,,,
B65D35/04,C16493,C4874,,,,,
B65D35/06,C16493,C4874,C10094,,,,
B65D35/08,C16493,C4874,C12382,,,,
B65D35/10,C16493,C4874,C15357,,,,
B65D35/12,C16493,C4874,C15357,C11267,,,
B65D35/14,C16493,C4874,C11481,,,,
B65D35/16,C16493,C4874,C11481,C4289,,,
B65D35/18,C16493,C4874,C11481,,,,
B65D35/20,C16493,C4874,C11481,,,,
B65D35/22,C16493,C4874,C15357,,,,
B65D35/24,C16493,C4874,,,,,
B65D35/26,C16493,C4874,C6245,,,,
B65D35/28,C16493,C4874,,,,,
B65D35/30,C16493,C4874,,,,,
B65D35/32,C16493,C4874,,,,,
B65D35/34,C16493,C4874,C7865,,,,
B65D35/36,C16493,C4874,C15544,,,,
B65D35/38,C16493,C4874,C5227,C15544,,,
B65D35/40,C16493,C4874,C192935,,,,
B65D35/42,C16493,C4874,C3841,,,,
B65D35/44,C16493,C4874,C3841,,,,
B65D35/46,C16493,C4874,C3841,C16710,,,
B65D35/48,C16493,C4874,C3841,C16710,,,
B65D35/50,C16493,C4874,C3841,C16710,,,
B65D35/52,C16493,C4874,C3841,C11267,,,
B65D35/54,C16493,C4874,C3841,C11267,C15544,C12742,
B65D35/56,C16493,C4874,C7865,,,,
B65D37/00,C6387,,,,,,
B65D39/00,C3841,C11267,,,,,
B65D39/02,C3841,C11267,C14434,,,,
B65D39/04,C3841,C11267,C14434,,,,
B65D39/06,C3841,C11267,C14434,,,,
B65D39/08,C3841,C11267,,,,,
B65D39/10,C3841,C11267,,,,,
B65D39/12,C3841,C11267,C6031,,,,
B65D39/14,C3841,C11267,,,,,
B65D39/16,C3841,C11267,,,,,
B65D39/18,C3841,C11267,C3879,C11481,C6643,,
B65D41/00,C2925,C11481,,,,,
B65D41/01,C2925,C14615,,,,,
B65D41/02,C2925,C11481,,,,,
B65D41/04,C2925,C11481,,,,,
B65D41/06,C2925,C11481,,,,,
B65D41/08,C2925,C11481,,,,,
B65D41/10,C2925,C11481,C4874,,,,
B65D41/12,C2925,C11481,C4874,C10094,C15210,,
B65D41/14,C2925,C11481,C4874,,,,
B65D41/16,C2925,C11481,,,,,
B65D41/17,C2925,C11481,,,,,
B65D41/18,C2925,C11481,,,,,
B65D41/20,C2925,C11481,C10024,,,,
B65D41/22,C2925,C11481,C5544,C15344,,,
B65D41/24,C2925,C11481,C14521,C5204,,,
B65D41/26,C2925,C11481,C16804,,,,
B65D41/28,C2925,C15240,,,,,
B65D41/30,C2925,C4874,C15240,,,,
B65D41/32,C2925,C11481,C11267,,,,
B65D41/34,C2925,C11481,,,,,
B65D41/36,C2925,C11481,,,,,
B65D41/38,C2925,C11481,,,,,
B65D41/40,C2925,C11481,C4874,,,,
B65D41/42,C2925,C11481,C10094,C15210,C4874,,
B65D41/44,C2925,C11481,C4874,,,,
B65D41/46,C2925,C11481,,,,,
B65D41/47,C2925,C11481,,,,,
B65D41/48,C2925,C11481,,,,,
B65D41/50,C2925,C11481,C10024,,,,
B65D41/52,C2925,C11481,C5544,C15344,,,
B65D41/54,C2925,C11481,C14521,C5204,,,
B65D41/56,C2925,C11481,C16804,,,,
B65D41/58,C2925,C11481,C15240,,,,
B65D41/60,C2925,C4874,C15240,,,,
B65D41/62,C11481,C3841,,,,,
B65D43/00,C9326,C4164,C13706,,,,
B65D43/02,C9326,C4164,C13706,,,,
B65D43/03,C9326,C4164,C13706,C15101,,,
B65D43/04,C9326,C4164,C13706,C12181,,,
B65D43/06,C9326,C4164,C13706,,,,
B65D43/08,C9326,C4164,C13706,,,,
B65D43/10,C9326,C4164,C13706,,,,
B65D43/12,C9326,C4164,C13706,,,,
B65D43/14,C9326,C4164,C13706,,,,
B65D43/16,C9326,C4164,C13706,,,,
B65D43/18,C9326,C4164,C13706,,,,
B65D43/20,C9326,C4164,C13706,,,,
B65D43/22,C9326,C4164,C13706,,,,
B65D43/24,C9326,C4164,C13706,,,,
B65D43/26,C9326,C4164,C13706,,,,
B65D45/00,C3841,C12742,,,,,
B65D45/02,C3841,C12742,C14301,C15544,,,
B65D45/04,C3841,C12742,C14301,C15544,C14434,C4164,
B65D45/06,C3841,C12742,C14301,C15544,C14434,C4164,
B65D45/08,C3841,C12742,C14301,C15544,C14434,C4164,
B65D45/10,C3841,C12742,C14301,C15544,C14434,C4164,
B65D45/12,C3841,C12742,C14301,C15544,C14434,C4164,
B65D45/14,C3841,C12742,C14301,C15544,C14434,C4164,
B65D45/16,C3841,C12742,C14301,C15544,,,
B65D45/18,C3841,C12742,C14301,C15544,,,
B65D45/20,C3841,C12742,C14301,C15544,,,
B65D45/22,C3841,C12742,C14301,C15544,,,
B65D45/24,C3841,C12742,C14301,C15544,,,
B65D45/26,C3841,C12742,C14301,C15544,,,
B65D45/28,C3841,C12742,C14301,C15544,C14434,,
B65D45/30,C3841,C12742,C14301,C15544,C14434,,
B65D45/32,C3841,C12742,,,,,
B65D45/34,C3841,C12742,,,,,
B65D47/00,C3841,C6245,C5228,,,,
B65D47/02,C3841,C6245,,,,,
B65D47/04,C3841,C5228,,,,,
B65D47/06,C3841,C5228,,,,,
B65D47/08,C3841,C5228,,,,,
B65D47/10,C3841,C5228,,,,,
B65D47/12,C3841,C5228,,,,,
B65D47/14,C3841,C5228,,,,,
B65D47/16,C3841,C5228,C9463,,,,
B65D47/18,C3841,C5228,,,,,
B65D47/20,C3841,C5228,,,,,
B65D47/22,C3841,C5228,C16493,,,,
B65D47/24,C3841,C5228,C16710,,,,
B65D47/26,C3841,C5228,C16710,,,,
B65D47/28,C3841,C5228,C16710,,,,
B65D47/30,C3841,C5228,C16710,,,,
B65D47/32,C3841,C5228,,,,,
B65D47/34,C3841,C5228,C13089,,,,
B65D47/36,C3841,C5228,C11267,,,,
B65D47/38,C3841,C5228,C11267,C4588,C16710,,
B65D47/40,C3841,C5228,,,,,
B65D47/42,C3841,C5228,,,,,
B65D47/44,C3841,C5228,C11267,C4164,C12742,C15544,
B65D49/00,C4164,C6245,C5828,,,,
B65D49/02,C4164,C6245,C16710,,,,
B65D49/04,C4164,C6245,C16710,C17021,,,
B65D49/06,C4164,C6245,C16710,C17021,,,
B65D49/08,C4164,C6245,C16710,,,,
B65D49/10,C4164,C6245,C16710,,,,
B65D49/12,C4164,C6245,C4763,C5828,,,
B65D50/00,C3841,,,,,,
B65D50/02,C3841,,,,,,
B65D50/04,C3841,,,,,,
B65D50/06,C3841,,,,,,
B65D50/08,C3841,C4164,C4874,,,,
B65D50/10,C3841,C4164,,,,,
B65D50/12,C3841,,,,,,
B65D50/14,C3841,,,,,,
B65D51/00,C3841,,,,,,
B65D51/02,C9326,C4164,C9463,,,,
B65D51/04,C9326,C4164,C9463,,,,
B65D51/06,C9326,C4164,C9463,,,,
B65D51/08,C9326,C4164,C9463,C11267,,,
B65D51/10,C9326,C4164,C9463,C11267,C5228,,
B65D51/12,C9326,C4164,C9463,,,,
B65D51/14,C3841,C13706,C14434,C14301,C4164,,
B65D51/16,C3841,C6916,,,,,
B65D51/18,C3841,,,,,,
B65D51/20,C3841,C4588,,,,,
B65D51/22,C3841,C4588,,,,,
B65D51/24,C3841,,,,,,
B65D51/26,C3841,,,,,,
B65D51/28,C3841,C4164,,,,,
B65D51/30,C3841,C4164,C294,,,,
B65D51/32,C3841,C16670,,,,,
B65D53/00,C14301,,,,,,
B65D53/02,C14301,,,,,,
B65D53/04,C14301,,,,,,
B65D53/06,C14301,C9463,C12382,,,,
B65D53/08,C14301,C488,C11267,,,,
B65D53/10,C14301,C16804,C399,,,,
B65D55/00,C4164,C3841,,,,,
B65D55/02,C4164,C15680,,,,,
B65D55/04,C4164,C15680,,,,,
B65D55/06,C4164,C15680,C14301,,,,
B65D55/08,C4164,C15680,C14301,C14434,,,
B65D55/10,C4164,C15680,,,,,
B65D55/12,C4164,C15680,,,,,
B65D55/14,C4164,C15680,,,,,
B65D55/16,C4164,C15680,,,,,
B65D57/00,C7865,C14365,C11475,,,,
B65D59/00,C11475,C13706,,,,,
B65D59/02,C15240,C13706,,,,,
B65D59/04,C11475,C13706,,,,,
B65D59/06,C2925,C13706,,,,,
B65D59/08,C2925,C13706,C14434,,,,
B65D61/00,C7865,,,,,,
B65D61/02,C7865,,,,,,
B65D63/00,C11475,C14434,,,,,
B65D63/02,C11475,C14434,C10094,,,,
B65D63/04,C11475,C14434,C10094,,,,
B65D63/06,C11475,C14434,C10094,,,,
B65D63/08,C11475,C14434,C10094,C5828,,,
B65D63/10,C11475,C14434,,,,,
B65D63/12,C11475,C14434,,,,,
B65D63/14,C11475,C14434,,,,,
B65D63/16,C11475,C14434,C5828,,,,
B65D63/18,C11475,C14434,C7650,,,,
B65D65/00,C11481,C17202,,,,,
B65D65/02,C11481,C17202,,,,,
B65D65/04,C11481,C17202,C14434,,,,
B65D65/06,C11481,C17202,C14434,C14435,,,
B65D65/08,C11481,C17202,C14434,,,,
B65D65/10,C11481,C17202,C14434,,,,
B65D65/12,C11481,C17202,C14434,C14435,,,
B65D65/14,C11481,C17202,C488,,,,
B65D65/16,C11481,C17202,C9335,C16292,,,
B65D65/18,C11481,C17202,C11262,C16293,C9335,C16292,
B65D65/20,C11481,C17202,C9335,C16292,,,
B65D65/22,C11481,C17202,,,,,
B65D65/24,C11481,C17202,,,,,
B65D65/26,C11481,C17202,C11267,,,,
B65D65/28,C11481,C17202,C11267,,,,
B65D65/30,C11481,C17202,C11267,,,,
B65D65/32,C11481,C17202,C11267,,,,
B65D65/34,C11481,C17202,C11267,,,,
B65D65/36,C11481,C17202,C11267,,,,
B65D65/38,C11481,,,,,,
B65D65/40,C9121,C11475,,,,,
B65D65/42,C11481,,,,,,
B65D65/46,C11481,,,,,,
B65D67/00,C11475,,,,,,
B65D67/02,C11475,C15241,C16299,,,,
B65D69/00,C11475,C15241,C16299,,,,
B65D71/00,C11475,C15241,C16299,,,,
B65D71/02,C11475,C15241,C16299,,,,
B65D71/04,C11475,C15241,C16299,,,,
B65D71/06,C11475,C15241,C16299,,,,
B65D71/08,C193014,C15241,C16299,,,,
B65D71/10,C193014,C15241,C16299,,,,
B65D71/12,C11475,C15241,C16299,C14435,,,
B65D71/14,C11475,C15241,C16299,C14435,C16493,,
B65D71/16,C11475,C15241,C16299,C14435,C16493,,
B65D71/18,C11475,C15241,C16299,C14435,C16493,,
B65D71/20,C11475,C15241,C16299,C14435,C16493,C11267,
B65D71/22,C11475,C15241,C16299,C14435,C16493,C11267,
B65D71/24,C11475,C15241,C16299,C14435,C16493,,
B65D71/26,C11475,C15241,C16299,C14435,C16493,,
B65D71/28,C11475,C15241,C16299,C14435,C16493,,
B65D71/30,C11475,C15241,C16299,C14435,C16493,,
B65D71/32,C11475,C15241,C16299,C14435,C16493,,
B65D71/34,C11475,C15241,C16299,C14435,C16493,,
B65D71/36,C11475,C15241,C16299,C14435,,,
B65D71/38,C11475,C15241,C16299,C14435,,,
B65D71/40,C11475,C15241,C16299,C14435,,,
B65D71/42,C11475,C15241,C16299,C14435,,,
B65D71/44,C11475,C15241,C16299,C14435,,,
B65D71/46,C11475,C15241,C16299,C14435,C16493,,
B65D71/48,C11475,C15241,C16299,C14435,C16493,,
B65D71/50,C11475,C15241,C16299,,,,
B65D71/52,C11475,C15241,C16299,C16308,,,
B65D71/54,C11475,C15241,C16299,C16308,,,
B65D71/56,C11475,C15241,C16299,C16308,,,
B65D71/58,C11475,C15241,C16299,C16308,C14435,,
B65D71/60,C11475,C15241,C16299,C16308,C14435,C16493,
B65D71/62,C11475,C15241,C16299,C16308,C14435,C16493,
B65D71/64,C11475,C15241,C16299,C16308,C14435,C16493,
B65D71/66,C11475,C15241,C16299,C16308,C14435,C16493,
B65D71/68,C11475,C15241,C16299,C16308,C14435,,
B65D71/70,C11475,C15241,C16299,C16308,,,
B65D71/72,C16308,C15241,C16299,C14435,C11267,C6245,
B65D73/00,C11490,C11481,,,,,
B65D73/02,C11490,C11481,,,,,
B65D75/00,C11490,C11481,C11475,,,,
B65D75/02,C11490,C11481,C11475,,,,
B65D75/04,C11490,C11481,C11475,,,,
B65D75/06,C11490,C11481,C11475,C14435,C16493,,
B65D75/08,C11490,C11481,C14301,C14435,C16493,,
B65D75/10,C11490,C11481,C14301,C14435,C16493,,
B65D75/12,C11490,C11481,C14301,C14435,C16493,C7706,
B65D75/14,C11490,C11481,C11475,C14435,,,
B65D75/16,C11490,C11481,C14301,C14435,,,
B65D75/18,C11490,C11481,C14301,C14435,,,
B65D75/20,C11490,C11481,C14301,,,,
B65D75/22,C11490,C11481,C14301,,,,
B65D75/24,C11490,C11481,C14301,,,,
B65D75/26,C11490,C11481,C11475,,,,
B65D75/28,C11490,C11481,C11475,,,,
B65D75/30,C11490,C11481,C14301,,,,
B65D75/32,C11490,C11481,C14301,,,,
B65D75/34,C11490,C11481,C14301,,,,
B65D75/36,C11490,C11481,C14301,C15210,,,
B65D75/38,C11490,C11481,C11475,,,,
B65D75/40,C11490,C11481,C11475,,,,
B65D75/42,C11490,C11481,C11475,,,,
B65D75/44,C11490,C11481,C11475,C4588,,,
B65D75/46,C11490,C11481,C11475,C4588,,,
B65D75/48,C11490,C11481,C11475,C4588,C9463,C11662,
B65D75/50,C11490,C11481,C11475,C4588,C9463,C11662,C14434
B65D75/52,C11490,C11481,C11475,,,,
B65D75/54,C11490,C11481,C11475,,,,
B65D75/56,C11490,C11481,C11475,C7650,,,
B65D75/58,C11490,C11481,C11267,,,,
B65D75/60,C11490,C11481,C11267,C14303,,,
B65D75/62,C11490,C11481,C11267,C4588,,,
B65D75/64,C11490,C11481,C11267,,,,
B65D75/66,C11490,C11481,C11267,,,,
B65D75/68,C11490,C11481,C11267,,,,
B65D75/70,C11490,C11481,C11267,C13706,C4588,,
B65D77/00,C11490,C11475,,,,,
B65D77/02,C11490,C17202,C13706,,,,
B65D77/04,C11490,C11475,,,,,
B65D77/06,C6387,C9463,C11475,C13706,,,
B65D77/08,C11490,C6245,,,,,
B65D77/10,C11490,C3841,C6245,,,,
B65D77/12,C11490,C3841,C6245,C14435,C11267,C14301,
B65D77/14,C11490,C3841,C6245,C14435,C11267,C14301,
B65D77/16,C11490,C3841,C6245,C14435,C11267,C14301,
B65D77/18,C11490,C3841,C6245,C14435,C11267,C14301,
B65D77/20,C11490,C9326,C6245,C14435,C11267,C14301,
B65D77/22,C11490,C11475,,,,,
B65D77/24,C11490,C6245,,,,,
B65D77/26,C11490,C6245,,,,,
B65D77/28,C11490,C6245,,,,,
B65D77/30,C11490,C11475,C11267,,,,
B65D77/32,C11490,C11475,C11267,,,,
B65D77/34,C11490,C11475,C11267,,,,
B65D77/36,C11490,C11475,C11267,C3841,C11481,,
B65D77/38,C11490,C14303,C11267,C3841,,,
